speciesId,species_legacy_id,species_lsid,family,genus,species,subspecies,author,year,parentheses,distribution,validSpeciesId,taxonStatus
69322,62849,urn:lsid:nmbe.ch:spidersp:060060,Salticidae,Indopadilla,kanniyakumari,,"Kadam & Tripathi",2024,0,India,,VALID
69323,62850,urn:lsid:nmbe.ch:spidersp:060061,Salticidae,Anasaitis,milesae,,Logunov,2024,0,"Presumably Caribbean. Introduced to Britain",,VALID
69324,62851,urn:lsid:nmbe.ch:spidersp:060065,Titanoecidae,Nurscia,longipalpis,,Kroneberg,1875,1,"Central Asia",49283,SYNONYM
69325,62852,urn:lsid:nmbe.ch:spidersp:060066,Titanoecidae,Nurscia,duodecimmaculata,,Canestrini,1868,1,Italy,49282,SYNONYM
69326,62853,urn:lsid:nmbe.ch:spidersp:060067,Titanoecidae,Nurscia,distincta,,"O. Pickard-Cambridge",1872,1,"Egypt, Israel, Jordan",49282,SYNONYM
69327,62854,urn:lsid:nmbe.ch:spidersp:060068,Araneidae,Araneus,pilula,,Thorell,1877,1,"Indonesia (Sulawesi)",9664,SYNONYM
69328,62855,urn:lsid:nmbe.ch:spidersp:060069,Araneidae,Eriovixia,thelura,,Thorell,1878,1,"Indonesia (Amboin)",10502,SYNONYM
69329,62856,urn:lsid:nmbe.ch:spidersp:060070,Salticidae,Rhyphelia,brevistylus,,"Nobre & Ruiz",2024,0,Brazil,,VALID
69330,62857,urn:lsid:nmbe.ch:spidersp:060071,Salticidae,Rhyphelia,barbado,,"Nobre & Ruiz",2024,0,Brazil,,VALID
69331,62858,urn:lsid:nmbe.ch:spidersp:060072,Salticidae,Rhyphelia,otti,,"Nobre & Ruiz",2024,0,Brazil,,VALID
69332,62859,urn:lsid:nmbe.ch:spidersp:060073,Salticidae,Rhyphelia,bilineata,,"Nobre & Ruiz",2024,0,Brazil,,VALID
69333,62860,urn:lsid:nmbe.ch:spidersp:060074,Salticidae,Rhyphelia,cotriguacuensis,,"Nobre & Ruiz",2024,0,Brazil,,VALID
69334,62861,urn:lsid:nmbe.ch:spidersp:060075,Salticidae,Rhyphelia,tocantinensis,,"Nobre & Ruiz",2024,0,Brazil,,VALID
69335,62862,urn:lsid:nmbe.ch:spidersp:060076,Salticidae,Rhyphelia,gallina,,"Nobre & Ruiz",2024,0,Brazil,,VALID
69336,62863,urn:lsid:nmbe.ch:spidersp:060077,Salticidae,Rhyphelia,planaria,,"Nobre & Ruiz",2024,0,Brazil,,VALID
69337,62864,urn:lsid:nmbe.ch:spidersp:060078,Salticidae,Rhyphelia,novalima,,"Nobre & Ruiz",2024,0,Brazil,,VALID
69338,62865,urn:lsid:nmbe.ch:spidersp:060079,Salticidae,Rhyphelia,okay,,"Nobre & Ruiz",2024,0,Brazil,,VALID
69339,62866,urn:lsid:nmbe.ch:spidersp:060080,Trachelidae,Utivarachna,angsoduo,,"Dhiya’ulhaq & Dupérré",2024,0,"Indonesia (Sumatra)",,VALID
69340,62867,urn:lsid:nmbe.ch:spidersp:060081,Trachelidae,Utivarachna,balonku,,"Dhiya’ulhaq & Dupérré",2024,0,"Indonesia (Sumatra)",,VALID
69341,62868,urn:lsid:nmbe.ch:spidersp:060082,Trachelidae,Utivarachna,rimba,,"Dhiya’ulhaq & Dupérré",2024,0,"Indonesia (Sumatra)",,VALID
69342,62869,urn:lsid:nmbe.ch:spidersp:060083,Trachelidae,Utivarachna,trisula,,"Dhiya’ulhaq & Dupérré",2024,0,"Indonesia (Sumatra)",,VALID
69343,62870,urn:lsid:nmbe.ch:spidersp:060084,Dolomedidae,Dolomedes,gregoric,,"Yu & Kuntner",2024,0,Madagascar,,VALID
69344,62871,urn:lsid:nmbe.ch:spidersp:060085,Dolomedidae,Dolomedes,bedjanic,,"Yu & Kuntner",2024,0,Madagascar,,VALID
69345,62872,urn:lsid:nmbe.ch:spidersp:060086,Dolomedidae,Dolomedes,hydatostella,,"Yu & Kuntner",2024,0,Madagascar,,VALID
69346,62873,urn:lsid:nmbe.ch:spidersp:060087,Dolomedidae,Dolomedes,rotundus,,"Yu & Kuntner",2024,0,Madagascar,,VALID
69347,62874,urn:lsid:nmbe.ch:spidersp:060088,Zodariidae,Zodarion,namrun,,Dimitrov,2024,0,Turkey,,VALID
69348,62875,urn:lsid:nmbe.ch:spidersp:060089,Pholcidae,Chisosa,calapa,,"Huber, Meng & Valdez-Mondragón",2024,0,Mexico,,VALID
69349,62876,urn:lsid:nmbe.ch:spidersp:060121,Thomisidae,Spiracme,moesta,,Banks,1910,1,Canada,48996,SYNONYM
69350,62877,urn:lsid:nmbe.ch:spidersp:060122,Thomisidae,Spiracme,perogastra,,Thorell,1872,1,"Germany, Austria",49217,SYNONYM
69351,62878,urn:lsid:nmbe.ch:spidersp:060123,Thomisidae,Spiracme,striata,,Menge,1876,0,Poland,49217,SYNONYM
69352,62879,urn:lsid:nmbe.ch:spidersp:060124,Pholcidae,Pholcus,fengmeii,,"Zhang, He & Yao",2024,0,China,,VALID
69353,62880,urn:lsid:nmbe.ch:spidersp:060125,Pholcidae,Galapa,gabito,,Huber,2024,0,Colombia,,VALID
69354,62881,urn:lsid:nmbe.ch:spidersp:060126,Pholcidae,Galapa,murphyi,,Huber,2024,0,"Costa Rica",,VALID
69355,62882,urn:lsid:nmbe.ch:spidersp:060127,Salticidae,Sarinda,sombraluminosa,,"Hagopián, Laborda & Simó",2024,0,Uruguay,,VALID
69356,62883,urn:lsid:nmbe.ch:spidersp:060128,Salticidae,Sarinda,contraluz,,"Hagopián & Bustamante",2024,0,Uruguay,,VALID
69357,62884,urn:lsid:nmbe.ch:spidersp:060129,Linyphiidae,Walckenaeria,habilis,,"O. Pickard-Cambridge",1875,1,France,25004,SYNONYM
69358,62885,urn:lsid:nmbe.ch:spidersp:060130,Linyphiidae,Walckenaeria,nigriceps,,"O. Pickard-Cambridge",1875,1,Britain,25004,SYNONYM
69359,62886,urn:lsid:nmbe.ch:spidersp:060131,Linyphiidae,Walckenaeria,lugens,,Simon,1884,0,France,25019,SYNONYM
69360,62887,urn:lsid:nmbe.ch:spidersp:060132,Linyphiidae,Walckenaeria,pavitans,,"O. Pickard-Cambridge",1873,1,Britain,25029,SYNONYM
69361,62888,urn:lsid:nmbe.ch:spidersp:060138,Linyphiidae,Walckenaeria,valida,,Jackson,1909,1,Britain,25033,SYNONYM
69362,62889,urn:lsid:nmbe.ch:spidersp:060139,Linyphiidae,Walckenaeria,jucundissima,,"O. Pickard-Cambridge",1881,0,"Britain, France",25060,SYNONYM
69363,62890,urn:lsid:nmbe.ch:spidersp:060140,Linyphiidae,Walckenaeria,spinipalpis,,Menge,1868,1,Poland,25061,SYNONYM
69364,62891,urn:lsid:nmbe.ch:spidersp:060141,Linyphiidae,Walckenaeria,humiliceps,,Keyserling,1886,1,USA,25068,SYNONYM
69365,62892,urn:lsid:nmbe.ch:spidersp:060142,Lycosidae,Acantholycosa,borealis,,Sundevall,1833,1,Sweden,25417,SYNONYM
69367,62894,urn:lsid:nmbe.ch:spidersp:060152,Titanoecidae,Nurscia,psechroides,,Kishida,1931,1,Japan,49281,SYNONYM
69368,62895,urn:lsid:nmbe.ch:spidersp:060160,Oonopidae,Orchestina,concava,,"Tong & Li",2024,0,China,,VALID
69369,62896,urn:lsid:nmbe.ch:spidersp:060161,Oonopidae,Orchestina,menglun,,"Tong & Li",2024,0,China,,VALID
69370,62897,urn:lsid:nmbe.ch:spidersp:060162,Oonopidae,Orchestina,subclavulata,,"Tong & Li",2024,0,China,,VALID
69371,62898,urn:lsid:nmbe.ch:spidersp:060163,Oonopidae,Orchestina,wengnan,,"Tong & Li",2024,0,China,,VALID
69372,62899,urn:lsid:nmbe.ch:spidersp:060164,Oonopidae,Orchestina,xui,,"Tong & Li",2024,0,China,,VALID
69373,62900,urn:lsid:nmbe.ch:spidersp:060183,Linyphiidae,Silometopus,hasselti,,"O. Pickard-Cambridge",1884,1,Netherlands,24251,SYNONYM
69374,62901,urn:lsid:nmbe.ch:spidersp:060185,Theraphosidae,Trichopelma,baracoense,,Ríos-Tamayo,2024,0,Cuba,,VALID
69375,62902,urn:lsid:nmbe.ch:spidersp:060186,Theraphosidae,Trichopelma,cheguevarai,,Ríos-Tamayo,2024,0,Cuba,,VALID
69376,62903,urn:lsid:nmbe.ch:spidersp:060187,Theraphosidae,Trichopelma,citma,,Ríos-Tamayo,2024,0,Cuba,,VALID
69377,62904,urn:lsid:nmbe.ch:spidersp:060188,Theraphosidae,Trichopelma,fidelcastroi,,Ríos-Tamayo,2024,0,Cuba,,VALID
69378,62905,urn:lsid:nmbe.ch:spidersp:060189,Theraphosidae,Trichopelma,granmense,,Ríos-Tamayo,2024,0,Cuba,,VALID
69379,62906,urn:lsid:nmbe.ch:spidersp:060190,Theraphosidae,Trichopelma,rudloffi,,Ríos-Tamayo,2024,0,Cuba,,VALID
69380,62907,urn:lsid:nmbe.ch:spidersp:060191,Theraphosidae,Trichopelma,soroense,,Ríos-Tamayo,2024,0,Cuba,,VALID
69381,62908,urn:lsid:nmbe.ch:spidersp:060192,Theraphosidae,Thalerommata,anae,,Ríos-Tamayo,2024,0,Cuba,,VALID
69382,62909,urn:lsid:nmbe.ch:spidersp:060207,Linyphiidae,Mughiphantes,alpinus,,Herman,1879,1,Slovakia,23300,SYNONYM
69383,62910,urn:lsid:nmbe.ch:spidersp:060208,Linyphiidae,Mughiphantes,striatus,,Simon,1884,1,France,23306,SYNONYM
69384,62911,urn:lsid:nmbe.ch:spidersp:060209,Linyphiidae,Centromerus,demissus,,"O. Pickard-Cambridge",1881,1,Britain,21306,SYNONYM
69385,62912,urn:lsid:nmbe.ch:spidersp:060210,Linyphiidae,Centromerus,plumiger,,"F. O. Pickard-Cambridge",1892,1,Britain,21306,SYNONYM
69386,62913,urn:lsid:nmbe.ch:spidersp:060211,Linyphiidae,Centromerus,delphinensis,,Simon,1884,1,France,21312,SYNONYM
69387,62914,urn:lsid:nmbe.ch:spidersp:060212,Linyphiidae,Hylyphantes,adeptus,,"O. Pickard-Cambridge",1907,1,Britain,22354,SYNONYM
69388,62915,urn:lsid:nmbe.ch:spidersp:060213,Linyphiidae,Centromerus,emptus,,Jackson,1907,0,Britain,21317,SYNONYM
69389,62916,urn:lsid:nmbe.ch:spidersp:060214,Linyphiidae,Centromerus,sudeticus,,Fickert,1875,1,Poland,21326,SYNONYM
69390,62917,urn:lsid:nmbe.ch:spidersp:060215,Linyphiidae,Centromerus,patens,,"O. Pickard-Cambridge",1908,1,Britain,21335,SYNONYM
69391,62918,urn:lsid:nmbe.ch:spidersp:060216,Linyphiidae,Centromerus,probosus,,Simon,1884,1,France,21345,SYNONYM
69392,62919,urn:lsid:nmbe.ch:spidersp:060217,Linyphiidae,Centromerus,longulus,,Simon,1884,1,France,21345,SYNONYM
69393,62920,urn:lsid:nmbe.ch:spidersp:060218,Linyphiidae,Centromerus,balteatus,,Simon,1884,1,France,21345,SYNONYM
69394,62921,urn:lsid:nmbe.ch:spidersp:060219,Linyphiidae,Centromerus,silvestris,,Westring,1861,1,Sweden,21354,SYNONYM
69395,62922,urn:lsid:nmbe.ch:spidersp:060220,Linyphiidae,Centromerus,setipalpus,,Menge,1866,1,Poland,21354,SYNONYM
69396,62923,urn:lsid:nmbe.ch:spidersp:060221,Pholcidae,Smeringopus,distinctus,,"O. Pickard-Cambridge",1869,1,"Sri Lanka",33520,SYNONYM
69397,62924,urn:lsid:nmbe.ch:spidersp:060222,Pholcidae,Smeringopus,margarita,,Workman,1878,1,Myanmar,33520,SYNONYM
69398,62925,urn:lsid:nmbe.ch:spidersp:060223,Pholcidae,Smeringopus,tipuloides,,"L. Koch",1872,1,Australia,33520,SYNONYM
69399,62926,urn:lsid:nmbe.ch:spidersp:060250,Gnaphosidae,Drassyllus,violaceus,,Simon,1878,1,France,17724,SYNONYM
69400,62927,urn:lsid:nmbe.ch:spidersp:060251,Gnaphosidae,Drassyllus,calceolatus,,Herman,1879,1,Hungary,17724,SYNONYM
69401,62928,urn:lsid:nmbe.ch:spidersp:060252,Gnaphosidae,Drassyllus,acceptus,,Herman,1879,1,Hungary,17724,SYNONYM
69402,62929,urn:lsid:nmbe.ch:spidersp:060253,Gnaphosidae,Drassyllus,immaculatus,,Banks,1892,1,USA,17708,SYNONYM
69403,62930,urn:lsid:nmbe.ch:spidersp:060254,Thomisidae,Lysiteles,cibagou,,"Wang & Mi",2024,0,China,,VALID
69404,62931,urn:lsid:nmbe.ch:spidersp:060255,Thomisidae,Lysiteles,tangi,,"Wang & Mi",2024,0,China,,VALID
69405,62932,urn:lsid:nmbe.ch:spidersp:060256,Pholcidae,Pholcus,ankang,,"Yang, He & Yao",2024,0,China,,VALID
69406,62933,urn:lsid:nmbe.ch:spidersp:060257,Pholcidae,Pholcus,baoji,,"Yang, He & Yao",2024,0,China,,VALID
69407,62934,urn:lsid:nmbe.ch:spidersp:060258,Linyphiidae,Microlinyphia,circumcincta,,"O. Pickard-Cambridge",1871,1,Britain,23203,SYNONYM
69408,62935,urn:lsid:nmbe.ch:spidersp:060259,Linyphiidae,Microlinyphia,culta,,"O. Pickard-Cambridge",1893,1,"Ireland, Britain",23203,SYNONYM
69409,62936,urn:lsid:nmbe.ch:spidersp:060260,Theridiidae,Knoflachia,kurilensis,,"Marusik & Eskov",2024,0,"Russia (Kurile Is.)",,VALID
69410,62937,urn:lsid:nmbe.ch:spidersp:060261,Oonopidae,Orchestina,dapojing,,"Tong & Yang",2024,0,China,,VALID
69411,62938,urn:lsid:nmbe.ch:spidersp:060262,Oonopidae,Orchestina,hyperofrontata,,"Tong & Yang",2024,0,China,,VALID
69412,62939,urn:lsid:nmbe.ch:spidersp:060263,Linyphiidae,Microlinyphia,fuliginea,,Blackwall,1833,1,Britain,23207,SYNONYM
69413,62940,urn:lsid:nmbe.ch:spidersp:060264,Linyphiidae,Microlinyphia,signata,,Hahn,1834,1,Germany,23207,SYNONYM
69414,62941,urn:lsid:nmbe.ch:spidersp:060265,Linyphiidae,Microlinyphia,pratensis,,Wider,1834,1,Germany,23207,SYNONYM
69415,62942,urn:lsid:nmbe.ch:spidersp:060266,Linyphiidae,Microlinyphia,globosa,,Wider,1834,1,Germany,23207,SYNONYM
69416,62943,urn:lsid:nmbe.ch:spidersp:060267,Linyphiidae,Microlinyphia,ampullacea,,Walckenaer,1837,1,France,23207,SYNONYM
69417,62944,urn:lsid:nmbe.ch:spidersp:060268,Linyphiidae,Microlinyphia,pascuensis,,Walckenaer,1841,1,France,23207,SYNONYM
69418,62945,urn:lsid:nmbe.ch:spidersp:060269,Cybaeidae,Mastigusa,impudica,,Simon,1875,1,France,15983,SYNONYM
69419,62946,urn:lsid:nmbe.ch:spidersp:060270,Cybaeidae,Mastigusa,recisa,,"O. Pickard-Cambridge",1908,1,Britain,54473,SYNONYM
69420,62947,urn:lsid:nmbe.ch:spidersp:060273,Gradungulidae,Progradungula,barringtonensis,,"Michalik & Smith",2024,0,"Australia (New South Wales)",,VALID
69421,62948,urn:lsid:nmbe.ch:spidersp:060274,Linyphiidae,Poeciloneta,gracilis,,Westring,1851,1,Sweden,23971,SYNONYM
69422,62949,urn:lsid:nmbe.ch:spidersp:060275,Linyphiidae,Poeciloneta,finitima,,"O. Pickard-Cambridge",1871,1,Britain,23971,SYNONYM
69423,62950,urn:lsid:nmbe.ch:spidersp:060276,Linyphiidae,Poeciloneta,contrita,,"O. Pickard-Cambridge",1873,1,Britain,23971,SYNONYM
69424,62951,urn:lsid:nmbe.ch:spidersp:060277,Linyphiidae,Araeoncus,affinitatus,,"O. Pickard-Cambridge",1863,1,Britain,20977,SYNONYM
69425,62952,urn:lsid:nmbe.ch:spidersp:060278,Linyphiidae,Araeoncus,globiceps,,Menge,1868,1,Poland,20988,SYNONYM
69426,62953,urn:lsid:nmbe.ch:spidersp:060279,Theridiidae,Dipoena,proxima,,"O. Pickard-Cambridge",1896,1,Britain,45158,SYNONYM
69427,62954,urn:lsid:nmbe.ch:spidersp:060280,Theridiidae,Dipoena,congener,,"O. Pickard-Cambridge",1863,1,Britain,45194,SYNONYM
69428,62955,urn:lsid:nmbe.ch:spidersp:060281,Theridiidae,Dipoena,tristis,,Petrunkevitch,1914,0,Myanmar,45222,HOMONYM_REPLACED
69429,62956,urn:lsid:nmbe.ch:spidersp:060282,Linyphiidae,Entelecara,altifrons,,"O. Pickard-Cambridge",1863,1,"Britain, Netherlands, Germany",21827,SYNONYM
69430,62957,urn:lsid:nmbe.ch:spidersp:060283,Linyphiidae,Entelecara,borealis,,"O. Pickard-Cambridge",1862,1,Britain,21834,SYNONYM
69431,62958,urn:lsid:nmbe.ch:spidersp:060284,Linyphiidae,Entelecara,improba,,"O. Pickard-Cambridge",1879,1,Ireland,21834,SYNONYM
69432,62959,urn:lsid:nmbe.ch:spidersp:060285,Linyphiidae,Entelecara,implana,,"O. Pickard-Cambridge",1871,1,Britain,21835,SYNONYM
69433,62960,urn:lsid:nmbe.ch:spidersp:060286,Linyphiidae,Entelecara,praegracilis,,"O. Pickard-Cambridge",1873,1,Germany,21835,SYNONYM
69434,62961,urn:lsid:nmbe.ch:spidersp:060295,Linyphiidae,Gonatium,isabellinum,,"C. L. Koch",1841,1,Europe,22134,SYNONYM
69435,62962,urn:lsid:nmbe.ch:spidersp:060296,Linyphiidae,Gonatium,cheliferum,,Wider,1834,1,Europe,22135,SYNONYM
69436,62963,urn:lsid:nmbe.ch:spidersp:060297,Linyphiidae,Gonatium,bifidum,,"O. Pickard-Cambridge",1863,1,Britain,22135,SYNONYM
69437,62964,urn:lsid:nmbe.ch:spidersp:060298,Salticidae,Hasarius,capito,,Lucas,1838,1,"Canary Is.",36334,SYNONYM
69438,62965,urn:lsid:nmbe.ch:spidersp:060299,Salticidae,Hasarius,oraniensis,,Lucas,1846,1,Algeria,36334,SYNONYM
69439,62966,urn:lsid:nmbe.ch:spidersp:060300,Salticidae,Hasarius,striatus,,Lucas,1853,1,"Greece (Crete)",36334,SYNONYM
69440,62967,urn:lsid:nmbe.ch:spidersp:060301,Salticidae,Hasarius,ruficapillus,,Doleschall,1859,1,"Indonesia (Java)",36334,SYNONYM
69441,62968,urn:lsid:nmbe.ch:spidersp:060302,Salticidae,Hasarius,citus,,"O. Pickard-Cambridge",1863,1,Britain,36334,SYNONYM
69442,62969,urn:lsid:nmbe.ch:spidersp:060303,Salticidae,Hasarius,nigrofuscus,,Vinson,1863,1,"Réunion, Mauritius",36334,SYNONYM
69443,62970,urn:lsid:nmbe.ch:spidersp:060304,Salticidae,Hasarius,niveipalpis,,Gerstaecker,1873,1,"Tanzania (Zanzibar)",36334,SYNONYM
69444,62971,urn:lsid:nmbe.ch:spidersp:060305,Salticidae,Hasarius,scabellatus,,Butler,1876,1,"Mauritius (Rodrigues)",36334,SYNONYM
69445,62972,urn:lsid:nmbe.ch:spidersp:060306,Salticidae,Hasarius,ardelio,,Thorell,1877,1,"Indonesia (Sulawesi)",36334,SYNONYM
69446,62973,urn:lsid:nmbe.ch:spidersp:060307,Salticidae,Hasarius,garetti,,Keyserling,1881,0,Australia,36334,SYNONYM
69447,62974,urn:lsid:nmbe.ch:spidersp:060308,Salticidae,Hasarius,signatus,,Keyserling,1890,1,Hawaii,36334,SYNONYM
69448,62975,urn:lsid:nmbe.ch:spidersp:060309,Salticidae,Hasarius,borealis,,Banks,1904,1,USA,36334,SYNONYM
69449,62976,urn:lsid:nmbe.ch:spidersp:060320,Theridiidae,Kochiura,minuscula,,Nicolet,1849,1,Chile,45629,SYNONYM
69450,62977,urn:lsid:nmbe.ch:spidersp:060321,Theridiidae,Kochiura,viridis,,Nicolet,1849,1,Chile,45633,SYNONYM
69451,62978,urn:lsid:nmbe.ch:spidersp:060326,Titanoecidae,Goeldia,obscura,,Keyserling,1891,0,Brazil,69452,HOMONYM_REPLACED
69452,62979,urn:lsid:nmbe.ch:spidersp:060327,Titanoecidae,Goeldia,leechi,,"Almeida-Silva & Brescovit",2024,0,"Bolivia, Brazil, Chile, Argentina",,VALID
69453,62980,urn:lsid:nmbe.ch:spidersp:060328,Titanoecidae,Goeldia,bagumbubu,,"Almeida-Silva & Brescovit",2024,0,Brazil,,VALID
69454,62981,urn:lsid:nmbe.ch:spidersp:060329,Titanoecidae,Goeldia,diva,,"Almeida-Silva & Brescovit",2024,0,Brazil,,VALID
69455,62982,urn:lsid:nmbe.ch:spidersp:060330,Titanoecidae,Goeldia,gauderio,,"Almeida-Silva & Brescovit",2024,0,Brazil,,VALID
69456,62983,urn:lsid:nmbe.ch:spidersp:060331,Titanoecidae,Goeldia,goytacazes,,"Almeida-Silva & Brescovit",2024,0,Brazil,,VALID
69457,62984,urn:lsid:nmbe.ch:spidersp:060332,Titanoecidae,Goeldia,mirim,,"Almeida-Silva & Brescovit",2024,0,Brazil,,VALID
69458,62985,urn:lsid:nmbe.ch:spidersp:060333,Titanoecidae,Goeldia,portenha,,"Almeida-Silva & Brescovit",2024,0,"Brazil, Argentina",,VALID
69459,62986,urn:lsid:nmbe.ch:spidersp:060334,Titanoecidae,Goeldia,utcuyacu,,"Almeida-Silva & Brescovit",2024,0,Peru,,VALID
69460,62987,urn:lsid:nmbe.ch:spidersp:060335,Anyphaenidae,Anyphaena,cibagou,,"Wang & Mi",2024,0,China,,VALID
69461,62988,urn:lsid:nmbe.ch:spidersp:060336,Anyphaenidae,Anyphaena,linzhi,,"Wang & Mi",2024,0,China,,VALID
69462,62989,urn:lsid:nmbe.ch:spidersp:060337,Anyphaenidae,Anyphaena,shufui,,"Wang & Mi",2024,0,China,,VALID
69463,62990,urn:lsid:nmbe.ch:spidersp:060338,Anyphaenidae,Anyphaena,yejiei,,"Wang & Mi",2024,0,China,,VALID
69464,62991,urn:lsid:nmbe.ch:spidersp:060364,Argyronetidae,Paratheuma,draneyi,,Berry,2024,0,"New Zealand",,VALID
69465,62992,urn:lsid:nmbe.ch:spidersp:060365,Phrurolithidae,Scotinella,affinis,,Banks,1896,1,USA,14032,SYNONYM
69466,62993,urn:lsid:nmbe.ch:spidersp:060366,Phrurolithidae,Scotinella,delicatula,,Gertsch,1935,1,USA,13916,SYNONYM
69467,62994,urn:lsid:nmbe.ch:spidersp:060367,Phrurolithidae,Phrurolithus,propinquus,,Blackwall,1854,1,Britain,13887,SYNONYM
69468,62995,urn:lsid:nmbe.ch:spidersp:060368,Phrurolithidae,Phrurolithus,celer,,"O. Pickard-Cambridge",1879,1,Britain,13887,SYNONYM
69469,62996,urn:lsid:nmbe.ch:spidersp:060369,Phrurolithidae,Phrurolithus,scalaris,,Bertkau,1880,0,Germany,13898,SYNONYM
69470,62997,urn:lsid:nmbe.ch:spidersp:060370,Gnaphosidae,Poecilochroa,pulchra,,Thorell,1875,1,Algeria,18449,SYNONYM
69471,62998,urn:lsid:nmbe.ch:spidersp:060371,Gnaphosidae,Poecilochroa,picta,,Simon,1878,0,France,18449,SYNONYM
69472,62999,urn:lsid:nmbe.ch:spidersp:060372,Gnaphosidae,Poecilochroa,bicolor,,Costa,1834,1,Italy,18476,HOMONYM_REPLACED
69473,63000,urn:lsid:nmbe.ch:spidersp:060373,Gnaphosidae,Poecilochroa,nigrofemorata,,"O. Pickard-Cambridge",1874,1,Italy,18487,SYNONYM
69474,63001,urn:lsid:nmbe.ch:spidersp:060374,Phrurolithidae,Scotinella,iviei,,"Platnick & Chamé-Vázquez",2024,0,USA,,VALID
69475,63002,urn:lsid:nmbe.ch:spidersp:060375,Phrurolithidae,Scotinella,gertschi,,"Platnick & Chamé-Vázquez",2024,0,USA,,VALID
69476,63003,urn:lsid:nmbe.ch:spidersp:060376,Phrurolithidae,Scotinella,bennetti,,"Platnick & Chamé-Vázquez",2024,0,USA,,VALID
69477,63004,urn:lsid:nmbe.ch:spidersp:060377,Phrurolithidae,Scotinella,pennimani,,"Platnick & Chamé-Vázquez",2024,0,USA,,VALID
69478,63005,urn:lsid:nmbe.ch:spidersp:060378,Phrurolithidae,Scotinella,thurstoni,,"Platnick & Chamé-Vázquez",2024,0,USA,,VALID
69479,63006,urn:lsid:nmbe.ch:spidersp:060379,Phrurolithidae,Scotinella,coylei,,"Platnick & Chamé-Vázquez",2024,0,USA,,VALID
69480,63007,urn:lsid:nmbe.ch:spidersp:060392,Zodariidae,Epicratinus,baraka,,"Gonçalves & Brescovit",2024,0,Brazil,,VALID
69481,63008,urn:lsid:nmbe.ch:spidersp:060393,Zodariidae,Epicratinus,temuerai,,"Gonçalves & Brescovit",2024,0,Brazil,,VALID
69482,63009,urn:lsid:nmbe.ch:spidersp:060394,Zodariidae,Epicratinus,arlequina,,"Gonçalves & Brescovit",2024,0,Brazil,,VALID
69483,63010,urn:lsid:nmbe.ch:spidersp:060395,Zodariidae,Epicratinus,leia,,"Gonçalves & Brescovit",2024,0,Brazil,,VALID
69484,63011,urn:lsid:nmbe.ch:spidersp:060396,Zodariidae,Epicratinus,raiden,,"Gonçalves & Brescovit",2024,0,Brazil,,VALID
69485,63012,urn:lsid:nmbe.ch:spidersp:060397,Zodariidae,Epicratinus,luke,,"Gonçalves & Brescovit",2024,0,Brazil,,VALID
69486,63013,urn:lsid:nmbe.ch:spidersp:060398,Zodariidae,Epicratinus,yoda,,"Gonçalves & Brescovit",2024,0,Brazil,,VALID
69487,63014,urn:lsid:nmbe.ch:spidersp:060399,Zodariidae,Epicratinus,smeagol,,"Gonçalves & Brescovit",2024,0,Brazil,,VALID
69488,63015,urn:lsid:nmbe.ch:spidersp:060400,Zodariidae,Epicratinus,maozinha,,"Gonçalves & Brescovit",2024,0,Brazil,,VALID
69489,63016,urn:lsid:nmbe.ch:spidersp:060417,Halonoproctidae,Cyclocosmia,abramovi,,Sherwood,2024,0,Vietnam,,VALID
69490,63017,urn:lsid:nmbe.ch:spidersp:060418,Gnaphosidae,Coreodrassus,recepsahini,,"Coşar, Danışman & Marusik",2024,0,"Turkey, Kazakhstan",,VALID
69491,63018,urn:lsid:nmbe.ch:spidersp:060419,Gnaphosidae,Trichothyse,ilkerakkusi,,"Coşar, Danışman & Marusik",2024,1,Turkey,,VALID
69492,63019,urn:lsid:nmbe.ch:spidersp:060420,Linyphiidae,Gongylidiellum,arkhyz,,Tanasevitch,2024,0,"Russia (Caucasus)",,VALID
69493,63020,urn:lsid:nmbe.ch:spidersp:060421,Lycosidae,Alopecosa,zaisanica,,"Esyunin, Kabdrakhimov & Efimik",2024,0,Kazakhstan,,VALID
69494,63021,urn:lsid:nmbe.ch:spidersp:060422,Gnaphosidae,Gnaphosa,oirat,,"Esyunin, Kabdrakhimov & Efimik",2024,0,Kazakhstan,,VALID
69495,63022,urn:lsid:nmbe.ch:spidersp:060423,Lycosidae,Pardosa,kalba,,"Esyunin, Kabdrakhimov & Efimik",2024,0,Kazakhstan,,VALID
69496,63023,urn:lsid:nmbe.ch:spidersp:060424,Lycosidae,Pardosa,charitonovi,,"Esyunin, Kabdrakhimov & Efimik",2024,0,Kazakhstan,,VALID
69497,63024,urn:lsid:nmbe.ch:spidersp:060425,Lycosidae,Pardosa,kurchum,,"Esyunin, Kabdrakhimov & Efimik",2024,0,Kazakhstan,,VALID
69498,63025,urn:lsid:nmbe.ch:spidersp:060426,Theridiidae,Robertus,ovsyannikovi,,"Esyunin, Kabdrakhimov & Efimik",2024,0,Kazakhstan,,VALID
69499,63026,urn:lsid:nmbe.ch:spidersp:060427,Ctenidae,Bowie,giang,,Logunov,2024,0,Vietnam,,VALID
69500,63027,urn:lsid:nmbe.ch:spidersp:060428,Pholcidae,Pholcus,chugok,,"J. G. Lee & J. H. Lee",2024,0,Korea,,VALID
69501,63028,urn:lsid:nmbe.ch:spidersp:060429,Pholcidae,Pholcus,noeun,,"J. G. Lee & J. H. Lee",2024,0,Korea,,VALID
